Date,Open,High,Low,Close,Adj Close,Volume
2015-12-10,105.180000,106.059998,104.919998,105.309998,92.191292,3684900
2015-12-11,104.169998,104.430000,103.070000,103.239998,90.379166,5100700
2015-12-14,103.360001,103.720001,102.180000,103.610001,90.703072,7237800
2015-12-15,104.440002,105.190002,104.360001,104.720001,91.674805,2918000
2015-12-16,105.459999,106.419998,104.699997,106.239998,93.005440,5972400
2015-12-17,106.440002,106.470001,104.680000,104.680000,91.639793,4939900
2015-12-18,104.169998,104.360001,102.900002,102.900002,90.081505,4207700
2015-12-21,103.190002,103.279999,102.370003,103.129997,90.797295,3240700
2015-12-22,103.650002,104.260002,103.040001,104.059998,91.616081,2876600
2015-12-23,104.629997,105.400002,104.510002,105.360001,92.760643,3342300
2015-12-24,105.220001,105.599998,105.080002,105.230003,92.646187,1460500
2015-12-28,104.879997,105.000000,104.320000,105.000000,92.443672,3479600
2015-12-29,105.690002,106.239998,105.540001,106.120003,93.429741,2508300
2015-12-30,105.959999,106.000000,105.250000,105.320000,92.725426,2405900
2015-12-31,104.930000,105.320000,104.300003,104.300003,91.827385,3652200
2016-01-04,102.580002,102.949997,101.580002,102.739998,90.453941,6138300
2016-01-05,102.900002,103.180000,102.300003,102.970001,90.656425,3652300
2016-01-06,101.529999,102.230003,100.949997,101.589996,89.441460,3732800
2016-01-07,99.900002,100.800003,98.870003,99.099998,87.249214,9256200
2016-01-08,99.610001,99.989998,97.779999,97.970001,86.254364,7015800
2016-01-11,98.550003,98.669998,96.779999,97.910004,86.201530,6863800
2016-01-12,98.800003,99.169998,97.279999,98.580002,86.791412,4457300
2016-01-13,99.000000,99.199997,95.779999,96.040001,84.555138,6163000
2016-01-14,96.360001,98.180000,95.330002,97.510002,85.849365,5085100
2016-01-15,95.050003,95.879997,94.220001,95.459999,84.044518,8101700
2016-01-19,96.570000,96.669998,94.500000,95.360001,83.956459,7435700
2016-01-20,94.000000,95.269997,91.790001,94.419998,83.128876,13844900
2016-01-21,94.699997,95.959999,93.820000,94.790001,83.454620,7169500
2016-01-22,96.330002,96.889999,95.949997,96.809998,85.233070,3701500
2016-01-25,96.639999,96.650002,95.110001,95.220001,83.833221,4470500
2016-01-26,95.599998,96.820000,95.440002,96.669998,85.109802,3333400
2016-01-27,96.400002,97.320000,95.050003,95.570000,84.141357,5202400
2016-01-28,96.559998,96.660004,95.050003,95.949997,84.475906,4540700
2016-01-29,96.449997,98.360001,96.349998,98.330002,86.571281,5005400
2016-02-01,97.750000,98.809998,97.370003,98.349998,86.588905,3868900
2016-02-02,97.500000,97.550003,96.160004,96.449997,84.916130,3279600
2016-02-03,97.089996,97.290001,94.889999,97.029999,85.426765,5457300
2016-02-04,96.790001,97.919998,96.470001,97.260002,85.629250,3431800
2016-02-05,96.940002,97.000000,94.949997,95.260002,83.868423,3993600
2016-02-08,94.199997,94.379997,92.500000,93.779999,82.565407,6303900
2016-02-09,92.839996,94.470001,92.699997,93.660004,82.459755,4793900
2016-02-10,94.190002,95.269997,93.620003,93.720001,82.512573,3580000
2016-02-11,92.389999,93.059998,91.580002,92.559998,81.491302,7239700
2016-02-12,93.470001,94.379997,93.010002,94.360001,83.076042,2948100
2016-02-16,95.620003,96.089996,94.959999,96.080002,84.590363,3577700
2016-02-17,96.769997,97.930000,96.589996,97.669998,85.990219,3635000
2016-02-18,97.900002,97.919998,97.089996,97.279999,85.646858,2432100
2016-02-19,96.849998,97.360001,96.430000,97.300003,85.664474,2243700
2016-02-22,98.239998,98.800003,98.110001,98.720001,86.914650,2235400
2016-02-23,98.379997,98.519997,97.470001,97.529999,85.866966,3203900
2016-02-24,96.580002,98.139999,95.989998,98.029999,86.307175,3253400
2016-02-25,98.269997,99.190002,97.820000,99.190002,87.328453,4961900
2016-02-26,99.669998,99.760002,98.959999,99.110001,87.258034,3194300
2016-02-29,99.120003,99.690002,98.320000,98.320000,86.562485,2749400
2016-03-01,99.129997,100.680000,98.839996,100.660004,88.622665,2955700
2016-03-02,100.519997,101.239998,100.260002,101.220001,89.115692,3591400
2016-03-03,101.129997,101.750000,100.849998,101.720001,89.555901,2703100
2016-03-04,101.889999,102.599998,101.400002,102.070000,89.864052,2442100
2016-03-07,101.650002,102.559998,101.559998,102.279999,90.048950,2963900
2016-03-08,101.730003,101.800003,100.910004,101.010002,88.930817,3436900
2016-03-09,101.500000,101.699997,100.980003,101.500000,89.362221,2131700
2016-03-10,101.800003,102.300003,100.400002,101.470001,89.335815,3702000
2016-03-11,102.370003,103.239998,102.330002,103.190002,90.850128,3253500
2016-03-14,102.879997,103.320000,102.690002,103.070000,90.744476,2987100
2016-03-15,102.000000,102.260002,101.760002,102.239998,90.434891,2992400
2016-03-16,101.989998,103.089996,101.910004,102.879997,91.000992,3473600
2016-03-17,102.870003,103.919998,102.599998,103.669998,91.699768,3472500
2016-03-18,103.949997,104.279999,103.800003,104.129997,92.106659,2942300
2016-03-21,103.980003,104.360001,103.800003,104.230003,92.195122,2539300
2016-03-22,103.750000,104.519997,103.610001,104.199997,92.168571,1962600
2016-03-23,104.040001,104.040001,103.279999,103.349998,91.416702,6087100
2016-03-24,102.760002,103.330002,102.529999,103.320000,91.390198,2173000
2016-03-28,103.580002,103.709999,103.070000,103.389999,91.452103,2103400
2016-03-29,103.190002,104.550003,102.959999,104.540001,92.469299,2925100
2016-03-30,105.040001,105.389999,104.730003,104.940002,92.823128,2258800
2016-03-31,104.970001,105.220001,104.699997,104.820000,92.717003,2230100
2016-04-01,104.300003,105.570000,103.949997,105.480003,93.300789,2996000
2016-04-04,105.489998,105.550003,104.889999,105.040001,92.911583,1847400
2016-04-05,104.309998,104.550003,103.870003,104.019997,92.009354,2572500
2016-04-06,104.089996,105.199997,103.900002,105.160004,93.017746,2572000
2016-04-07,104.500000,104.739998,103.440002,103.900002,91.903206,2134800
2016-04-08,104.570000,104.900002,103.910004,104.199997,92.168571,2337000
2016-04-11,104.650002,105.050003,103.910004,103.910004,91.912086,2276300
2016-04-12,104.099998,105.099998,103.779999,104.919998,92.805428,2358000
2016-04-13,105.500000,106.169998,105.430000,106.150002,93.893433,2864500
2016-04-14,106.239998,106.389999,105.900002,106.110001,93.858032,1666900
2016-04-15,106.120003,106.190002,105.870003,106.059998,93.813812,1622600
2016-04-18,105.739998,106.790001,105.610001,106.769997,94.441826,1767100
2016-04-19,107.019997,107.309998,106.610001,107.070000,94.707191,2103700
2016-04-20,107.209999,107.639999,106.830002,107.180000,94.804489,1958900
2016-04-21,107.260002,107.330002,106.480003,106.650002,94.335686,1675200
2016-04-22,106.510002,106.930000,106.239998,106.800003,94.468384,1893600
2016-04-25,106.500000,106.589996,106.059998,106.540001,94.238388,2088100
2016-04-26,106.779999,107.050003,106.440002,106.830002,94.494904,1747500
2016-04-27,106.660004,107.330002,106.419998,107.089996,94.724884,2267900
2016-04-28,106.629997,107.300003,105.870003,106.129997,93.875710,4834200
2016-04-29,105.800003,105.959999,104.809998,105.510002,93.327324,3068000
2016-05-02,105.800003,106.400002,105.470001,106.330002,94.052635,2546500
2016-05-03,105.620003,105.680000,104.820000,105.260002,93.106178,5172600
2016-05-04,104.760002,105.169998,104.370003,104.639999,92.557777,2578800
2016-05-05,104.949997,105.169998,104.370003,104.599998,92.522377,1616700
2016-05-06,104.139999,104.989998,104.000000,104.980003,92.858521,1759600
2016-05-09,104.870003,105.339996,104.769997,105.089996,92.955826,1747300
2016-05-10,105.500000,106.400002,105.410004,106.339996,94.061478,2400900
2016-05-11,106.089996,106.290001,105.339996,105.370003,93.203491,1531600
2016-05-12,105.820000,105.879997,104.720001,105.330002,93.168083,2470000
2016-05-13,105.080002,105.480003,104.220001,104.419998,92.363167,3754800
2016-05-16,104.580002,105.750000,104.410004,105.459999,93.283081,2069600
2016-05-17,105.260002,105.459999,104.160004,104.510002,92.442795,2792200
2016-05-18,104.510002,105.199997,103.820000,104.500000,92.433945,2797700
2016-05-19,104.080002,104.360001,103.370003,104.089996,92.071281,2616800
2016-05-20,104.540001,105.139999,104.449997,104.889999,92.778923,2005700
2016-05-23,104.919998,105.120003,104.660004,104.760002,92.663902,1662200
2016-05-24,105.220001,106.370003,105.220001,106.160004,93.902267,2409000
2016-05-25,106.510002,107.139999,106.510002,106.930000,94.583351,3266500
2016-05-26,107.019997,107.139999,106.730003,106.910004,94.565681,1803600
2016-05-27,106.970001,107.389999,106.949997,107.389999,94.990265,1691400
2016-05-31,107.570000,107.690002,106.959999,107.339996,94.946014,2570700
2016-06-01,107.000000,107.699997,106.800003,107.629997,95.202530,2679600
2016-06-02,107.400002,107.989998,107.110001,107.989998,95.520966,2112700
2016-06-03,107.779999,107.870003,106.940002,107.690002,95.255592,2502500
2016-06-06,107.839996,108.459999,107.800003,108.250000,95.750938,1782300
2016-06-07,108.389999,108.809998,108.320000,108.459999,95.936676,1271500
2016-06-08,108.610001,108.930000,108.500000,108.839996,96.272820,1286500
2016-06-09,108.449997,108.730003,108.220001,108.620003,96.078201,1743400
2016-06-10,107.779999,107.919998,107.160004,107.500000,95.087517,1666400
2016-06-13,107.150002,107.680000,106.589996,106.610001,94.300301,2354800
